시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
15,0,15,7.5,0,7.5,7.5,0,7.5,31.5,5.8,26.3,3.4,23.545,6.496,3.603,0.828,21000,23,0.2,0,0,0,0,167.2,0,1,1,0,1.3,5585,0,0.935,1.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,1,1,1,87.8
45,0,45,44.9,0,44.9,44.9,0,44.9,15.6,8.4,17.2,7.6,18.768,10.241,1.702,0.897,334167,508,1.2,0,0,0,0,1753,0,1,0,0,10,43663,0,1.22,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3466,3466,1,1,1,1,80.1
10,0,10,7.1,0,7.1,7.1,0,7.1,42.1,14.6,32.2,5.3,26.595,19.105,3.712,2.384,37833,302,0.3,0,0,0,0,163,0,1,1,0,0.2,723,0,0.127,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,5897,5897,1,1,1,1,85.7
30,30,0,17.6,17.6,0,17.6,17.6,0,38.9,12,80.2,6.8,29.168,12.045,3.023,1.698,89750,728,0.8,0,0,0,0,286,0,1,1,0,0,72,0,0.02,3.3,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8316,8316,1,1,1,1,89.3
70,0,70,55.1,0,55.1,55.1,0,55.1,52.7,9.7,70.3,7,40.793,9.244,4.6,0.913,14726,21,2.7,0,0,0,0,1473,0,1,1,0,6.5,28372,0,0.646,5.1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4006,3872,1,1,1,1,88.4
20,20,0,7.4,7.4,0,7.4,7.4,0,19.9,5.2,68.1,3.7,13.629,5.856,1.433,0.56,10688,242,0.2,0,0,0,0,221,0,1,0,0,4.9,21475,0,3.632,14.5,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,10257,10257,1,1,1,1,89.7
40,0,40,48.7,0,48.7,48.7,0,48.7,40.1,14.2,44.3,6.5,29.285,24.112,3.146,2.704,63604,60,2.2,0,0,0,0,236.8,0,1,1,0,1.2,5188,0,0.134,30.5,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5844,5844,1,1,1,1,87.5
60,0,60,45.2,0,45.2,45.2,0,45.2,68.1,12.2,89.9,10.3,27.089,10.13,3.675,1.143,43380,1263,3.3,0,0,0,0,573,0,1,0,0,9.6,41771,0,1.206,42,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4102,4102,1,1,1,1,87.8
50,0,50,26.1,0,26.1,26.1,0,26.1,108.9,9.4,206.7,2.2,40.707,6.304,4.103,1.373,210000,41,4.8,0,0,0,0,4180,1,0,1,0,1.1,4881,0,1.409,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,190,58,1,1,1,1,98.7
220,0,220,182.9,0,182.9,182.9,0,182.9,49.4,16.9,93.4,5.8,48.067,17.247,5.858,1.631,45369,394,29,0,0,0,0,1254,0,1,1,0,9.5,41460,0,0.285,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,3850,3850,1,1,1,1,95.9
40,0,40,27.8,0,27.8,27.8,0,27.8,61.8,18.9,77.5,7.6,44.553,15.844,4.126,1.777,110250,637,4.6,0,0,0,0,279,0,1,1,0,4.5,19770,0,0.893,9,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,4017,4017,1,1,1,1,95.2
65,0,65,51.5,0,51.5,51.5,0,51.5,85.2,8.3,88.3,5.1,33.47,9.967,4.571,1.301,46095,122,4.5,0,0,0,0,0,0,1,1,0,5.8,25281,0,1.473,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,304,153,1,1,1,1,95
60,0,60,67.2,0,67.2,67.2,0,67.2,68.2,8,124,4.3,29.704,10.561,3.005,0.938,31115,0,6,0,0,0,0,841.1,0,1,1,0,12.8,56001,0,1.045,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,3805,3805,1,1,1,1,98.6
34,34,0,20.9,20.9,0,20.9,20.9,0,94.2,14.9,139.2,4.8,30.884,15.548,3.215,1.214,22083,1019,2.9,0,0,0,0,0,0,1,1,0,0,0,0,0,19.7,8,0,0,1,1,0,0,1,0,1,0,1,1,0,0,7335,7335,1,1,1,1,97.5
12,12,0,12,12,0,12,12,0,123.9,11.7,142.4,5.7,48.027,13.969,5.731,0.586,111375,776,2.6,0,0,0,0,200,0,1,1,0,0.2,812,0,0.085,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8402,8402,1,0,1,1,98.1
35,35,0,35,35,0,35,35,0,81.6,11.9,94.8,5.4,31.407,14.271,3.657,1.586,58750,958,3,0,0,0,0,120,0,1,1,0,0.4,1691,0,0.061,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,7696,7696,1,1,1,1,94.5
6500,0,6500,6165.2,0,6165.2,5274.6,0,5274.6,65.6,8,135.7,1.4,35.49,7.016,4.023,0.081,28235,1,1076,0,0,0,0,37944,0,1,1,0,277.7,1212881,0,0.289,1110.6,8,0,0,1,0,1,0,1,0,0,0,1,0,0,1,3077,3192,0,1,0,0,98.6
100,0,100,85,85,0,85,85,0,113.7,13.3,155.4,5.5,52.265,14.712,5,1.436,135170,74,10.2,0,0,0,0,585,0,1,1,0,8.1,35472,0,0.524,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,6027,6027,1,1,1,1,95.7
75,0,75,146,0,146,146,0,146,80,6.3,105.7,2.7,36.606,9.595,3.7,0.898,80731,8,16.2,0,0,0,0,1400,0,1,0,0,7.5,32826.7,0,0.282,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4581,4581,1,1,1,1,97.5
45,0,45,40,0,40,40,0,40,83.4,8.8,183.3,6.1,32.4,8.885,3.558,0.98,63583,13,5.9,0,0,0,0,1000,1,0,1,0,3,13142,0,0.413,9.3,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4766,4766,1,1,1,1,97.3
20,20,0,14.7,14.7,0,14.7,14.7,0,42.5,15.8,84.7,6.3,33.903,14.185,3.451,1.396,33705,275,1.3,0,0,0,0,97,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,7646,7646,1,1,1,1,92.5
50,0,50,91.4,0,91.4,91.4,0,91.4,63,11.1,83.4,5.5,27.133,11.037,3.014,1.571,113500,822,13.4,0,0,0,0,741,0,1,1,0,17.8,77545,0,1.065,21,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,4851,4851,1,1,1,1,96.5
9000,9000,0,7410.8,0,7410.8,6838.8,0,6838.8,119,7.9,197.8,2.3,38.837,4.356,4.22,0.37,199756,148,1772.5,16,0,0,0,28567,0,0,1,25.1,125.7,411251,31.5,0.075,2407,13,0,0,0,1,0,0,1,1,0,1,0,0,0,1,6455,6487,0,1,0,0,99
30,0,30,17.7,0,17.7,17.7,0,17.7,74.5,9.6,92.5,3.7,38.37,15.212,5.115,2.22,61083,321,1.6,0,0,0,0,351,1,0,1,0,10.4,45536,0,3.237,8,15,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5692,5692,1,1,1,1,95.1
48,0,48,61.5,0,61.5,61.5,0,61.5,39.8,10.9,49,3.1,29.801,14.615,2.667,1.298,7550,84,2.8,0,0,0,0,103,1,0,0,0,5.3,23169,0,0.473,40.3,4,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5509,5509,0,1,1,1,93.5
100,0,100,102.9,0,102.9,102.9,0,102.9,82.8,6.9,153.9,0.5,26.5,12.259,3.761,0.328,107712,4,17.5,0,0,0,0,4217,0,1,1,0,21.1,91974,0,1.122,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1408,1173,1,1,1,1,99.1
27000,0,27000,22624.7,0,22624.7,22553.6,0,22553.6,135,9.8,339.8,2.4,59.694,9.057,6.444,0.233,177186,126,6057.2,0,0,0,0,36774,0,1,1,0,953.5,4163678,0,0.232,2601,18,0,0,1,0,0,1,1,0,0,0,1,0,0,1,5780,5780,0,1,0,0,98.5
45,0,45,34.7,0,34.7,34.7,0,34.7,46,8.3,78.9,5.9,31.517,12.152,8336.65,1.217,61227,70,1.9,0,0,0,0,1275,0,1,1,0,3.6,15884,0,0.574,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,5144,2953,1,1,1,1,93.2
50,0,50,30.8,0,30.8,30.8,0,30.8,128.4,6.5,239,1,46.204,8.883,4.623,1.18,189692,2,6.5,0,0,0,0,1385,1,0,1,0,12.4,53979,0,2.2,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3287,3284,1,1,1,1,99.6
20,0,20,20,0,20,20,0,20,90,9.5,108.6,3,38.371,9.987,4.372,1.39,86654,85,4.2,0,0,0,0,1660,0,1,1,0,3.7,16002,0,1.006,7.8,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1200,1178,1,1,1,1,97.8
100,0,100,55.1,0,55.1,55.1,0,55.1,70.1,11.7,156,2.1,28.501,14.32,2.873,1.422,210943,103,6.4,0,0,0,0,1014,1,0,1,0,10.8,47338,0,1.079,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,6190,6170,1,1,1,1,94.5
500,0,500,406.3,0,406.3,402.9,0,402.9,97.7,7.5,146.4,5,31.852,11.963,5.416,0.536,115355,99,46.1,0,0,0,0,6973,0,1,1,0,29.3,128082,0,0.399,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,4414,4382,0,1,0,0,96
120,0,120,74.2,0,74.2,74.2,0,74.2,90.5,10.1,163.7,6,36.849,12.905,3.894,1.14,89827,60,11,0,0,0,0,0,1,0,1,0,7.4,32357,0,0.547,28,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.3
560,0,560,406.9,0,406.9,373.4,0,373.4,75.7,6.3,123.4,1.8,30.382,9.762,2.894,1.007,130507,217,34,0,0,0,0,4999,0,0,1,19.7,57,200137,11.2,0.673,302.1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4398,4286,0,1,0,0,94.9
30,0,30,10,10,0,10,10,0,61.1,8.8,78.5,4,45.06,6.849,4.464,0.412,53750,4,1,0,0,0,0,2187,0,0,1,0,1.6,7173,0,3.141,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,125,104,1,1,1,1,96.2
15,0,15,5.6,0,5.6,5.6,0,5.6,27.6,4.6,38.2,2.6,22.393,8.289,2.239,0.627,25208,72,0.2,0,0,0,0,400,1,0,1,0,4.7,20672,0,4.662,2.3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8431,8431,1,1,1,1,94
16000,0,16000,14567.6,0,14567.6,13893.8,0,13893.8,101,6,189.2,0.2,42.334,6.382,4.359,0.051,126224,2,2521,0,0,0,0,62676,1,0,0,0,1461.5,6382021,0,0.577,0,10,0,0,1,0,0,1,1,0,1,1,0,0,0,1,3961,4005,0,0,0,1,99.4
110,0,110,82.7,82.7,0,82.7,82.7,0,79.7,15.6,96.1,5.2,30.754,13.792,4.825,1.51,26855,52,10.7,0,0,0,0,585,0,1,1,0,16.3,70965,0,1.077,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,3141,2912,1,1,1,1,95.9
60,0,60,47.9,0,47.9,46.7,0,46.7,99.1,8.3,133.4,4,50.67,12.918,6.753,1.234,71000,197,5.6,0,0,0,0,2355,1,0,1,0,10.3,44769,0,1.207,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1108,1092,1,1,1,1,96
45,0,45,36.3,0,36.3,36.3,0,36.3,93.2,8.3,110.9,4.6,23.875,14.895,2.191,1.343,300000,510,3.8,0,0,0,0,876,0,0,1,0,5.6,24588,0,0.85,3.3,3,0,0,1,1,1,0,1,0,1,0,1,0,1,1,5155,5155,1,1,1,1,96
49,0,49,43.9,43.9,0,43.9,43.9,0,92.6,14.5,137.7,5.1,32.853,16.447,3.217,1.193,21250,1008,5.6,0,0,0,0,0,0,1,1,0,5.3,23187,0,0.664,28.4,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5358,5358,1,1,1,1,97.1
320,0,320,306.7,0,306.7,298.3,0,298.3,79,6.1,136.7,4.8,34.452,6.316,3.877,0.804,143750,136,41.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,3897,3897,1,1,1,1,97.3
130,0,130,147,0,147,147,0,147,58.9,5.4,57,0.5,33.792,10.676,3.912,1.549,163849,98,15.5,0,0,0,0,1855.8,0,1,0,0,1.1,4827,0,0.041,14.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4370,4370,1,1,1,1,98.2
40,0,40,19.9,0,19.9,19.9,0,19.9,78.6,13,93.3,5.1,39.376,12.124,4.6,0.948,67917,45,2.4,0,0,0,0,252,1,0,1,0,3.1,13712,0,0.864,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4398,4398,1,1,1,1,96.1
40,0,40,42,0,42,42,0,42,52.4,10.5,81,4.5,35.266,10.94,3.839,1.099,11717,110,2.7,0,0,0,0,310,0,1,1,0,4.6,20224,0,0.604,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,6574,6574,1,1,1,1,92.6
4000,0,4000,3932.5,0,3932.5,2406.4,0,2406.4,77.3,8.7,129.8,3.1,28.148,6.589,2.824,0.184,24949,26,441.7,2.1,0,0,0,23762,0,1,1,0,520.6,2273255,0,1.186,1069,13,0,0,1,1,1,0,1,0,0,1,0,0,1,1,6496,6483,0,1,0,0,97.5
2700,0,2700,2078.1,0,2078.1,1866.4,0,1866.4,148.3,7.5,206.8,1.8,59.331,7.578,6.345,0.021,65891,6,552.2,0,147.9,0,0,26113,0,0,1,7.6,198.5,801413,15,0.539,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,3563,3652,0,1,0,0,99.7
260,0,260,59.7,0,59.7,59.7,0,59.7,66.9,7.3,94.4,5,27.246,10.693,3.05,0.554,101808,118,5.2,0,0,0,0,0,1,0,0,0,27.1,118555,0,2.493,26.1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2709,2709,1,1,1,1,94.3
800,0,800,572.4,0,572.4,522.3,0,522.3,100.5,8.6,159,1.5,39.337,4.874,3.948,0.07,127295,25,81,0,0,0,0,17971,1,0,1,0,51.4,224533,0,0.54,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,3749,3749,0,1,0,0,99
13000,0,13000,8879.3,0,8879.3,7930.5,0,7930.5,105.7,11.6,201.3,2.9,43.895,9.445,5.839,0.543,422355,159,1945.3,17.1,0,28.4,0,35290,1,0,1,10.9,383.3,1491150,41.8,0.236,2014.5,21,0,0,1,1,1,1,1,0,0,1,0,0,1,0,7044,7106,0,1,0,0,99
500,0,500,356.7,0,356.7,295.5,0,295.5,85.2,6.5,176.2,3.3,34.815,8.874,4.482,0.056,90917,32,53.2,0,0,0,0,5667.9,0,1,1,0,44.6,194976,0,0.828,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,8105,8104,1,1,0,0,98.4
30,0,30,12.5,0,12.5,12.5,0,12.5,90.9,10.6,105.1,5.3,41.917,9.245,5.048,0.985,32000,22,1.7,0,0,0,0,405,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5935,5935,1,1,1,1,96.2
50,0,50,51.2,0,51.2,51.2,0,51.2,54.6,5.1,67.6,1.3,36.04,10.42,3.258,0.893,26151,212,3.8,0,0,0,0,1486,0,1,0,0,1.4,6331,0,0.155,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3227,3226,1,1,1,1,97.1
40,0,40,34.9,0,34.9,34.9,0,34.9,73.5,13.6,93.8,5.4,31.385,13.217,6.88,1.509,169167,243,4.1,0,0,0,0,395.1,1,0,0,0,5.1,22159,0,0.797,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4870,4870,1,1,1,1,95.2
100,0,100,87,87,0,86,86,0,99.8,10.4,158.4,3.1,51.902,11.711,5.034,0.89,97087,51,17.8,0,0,0,0,1807,0,0,1,36.6,4.1,11286,1.5,0.287,62.3,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4231,4231,1,1,1,1,98.7
460,0,460,243.9,0,243.9,243.9,0,243.9,73.3,11.3,130.8,5.7,44.393,10.4,3.952,1.079,69423,73,30.4,0,0,0,0,1550,0,1,1,0,2.1,9273,0,0.048,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3545,3545,1,1,1,1,96.5
110,0,110,99.6,0,99.6,99.6,0,99.6,130.8,7.2,150.6,2,46.815,7.723,4.725,0.706,162264,147,13,0,0,0,0,2807,0,1,1,0,5,21795,0,0.275,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3300,3300,1,1,1,1,98.3
1700,0,1700,1033.5,0,1033.5,1005.2,0,1005.2,52.4,5.6,86.2,1,32.007,8.564,3.761,0.372,198915,581,135,0,0,0,0,19006,0,1,1,0,110.5,482570,0,0.603,84,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,5126,5125,0,1,0,0,98.9
20,0,20,4.7,0,4.7,4.7,0,4.7,81.2,6.8,111.1,1.5,38.304,19.301,4.168,1.696,27615,30,0.6,0,0,0,0,171,1,0,1,0,2.5,11060,0,2.951,21,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,9145,9145,1,0,1,1,98.8
80,0,80,63.9,0,63.9,63.9,0,63.9,63.6,8.2,94.3,5.5,29.713,11.926,3.367,1.301,422885,552,7,0,0,0,0,0,0,1,1,0,6.8,29749,0,0.584,14.4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5874,5874,1,1,1,1,95.8
130000,0,130000,133294,0,133294,129411.7,0,129411.7,107.1,12.7,234.8,6.9,59.729,12.971,6.591,0.55,247137,48,31405.6,336.1,0,680.7,97.2,108257,1,0,1,0.2,6261.8,27282122,14.2,0.265,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,9863,9802,0,1,0,0,96.8
35,0,35,23.5,0,23.5,23.5,0,23.5,62.9,6.8,59.6,3,28.516,10.607,3.092,1.046,3556,116,1.6,0,0,0,0,480,0,1,1,0,3.6,15932,0,0.852,28.4,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6605,6605,1,1,1,1,97
600,0,600,290.2,0,290.2,290.2,0,290.2,82.3,8.1,122.8,3.5,39.629,6.573,4.373,0.475,156971,28,45.6,0,0,0,0,16211,0,1,1,0,59.7,260635,0,1.127,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3472,3472,0,1,0,0,97.6
200,0,200,155.3,0,155.3,155.3,0,155.3,121,10.7,118,6.1,37.36,12.64,3.395,1.031,104904,117,27.6,0,0,0,0,7616,0,0,1,0,29.7,129559,0,1.047,26.1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,526,428,1,1,1,1,96.6
140,0,140,133.1,0,133.1,133.1,0,133.1,103.6,6.9,138.6,2.1,28,6.18,3.487,0.767,97151,56,21.9,0,0,0,0,940,0,1,1,0,8.6,37629,0,0.355,38.2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5469,5469,1,1,1,1,99.1
5000,0,5000,3114.2,0,3114.2,2952.5,0,2952.5,83.8,4.8,118.7,1.8,34.554,5.42,3.447,0.082,167216,18,672.7,0,0,0,0,28313,1,0,1,0,402.3,1756909,0,0.747,2763.2,9,0,0,1,0,1,0,1,0,0,0,1,0,0,1,4608,5127,0,1,0,0,99.4
4000,0,4000,3185,0,3185,2789.2,0,2789.2,99.8,5.9,127.1,2.5,29.323,5.335,3.307,0.031,109322,30,403,0,0,0,0,28759,1,0,1,0,225.3,983906,0,0.443,971,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,6037,6037,0,1,0,0,98.7
700,0,700,502.7,0,502.7,502.9,0,502.9,125.5,3.4,269.5,1.3,52.552,4.761,5.113,0.091,86057,0,123.2,0,0,0,0,4718,0,1,1,0,45.7,199628,0,0.498,550,8,0,0,1,1,1,0,1,0,0,0,1,1,0,1,5221,5221,0,1,0,0,99.3
60,60,0,20.7,20.7,0,19.9,19.9,0,48.8,9.9,43.3,3,26.759,11.84,2.54,0.954,154396,448,1.3,0,0,0,0,288,1,0,1,0,2.7,11655,0,0.734,18.8,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,8074,6302,1,1,1,1,94.3
40,0,40,30.3,0,30.3,30.3,0,30.3,69.2,8.4,78.2,2.7,35.787,10.121,4.313,0.632,115583,81,1.6,0,0,0,0,1441,0,1,1,0,9.5,41369,0,1.714,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3016,3016,1,1,1,1,94.9
30,0,30,31.5,0,31.5,31.5,0,31.5,74.7,4,128,3.2,38.685,12.55,4.321,1.557,147500,112,3.2,0,0,0,0,517,1,0,0,0,2.4,10675,0,0.426,37.5,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5723,5723,1,1,1,1,97.5
2600,0,2600,1741.3,0,1741.3,1684.1,0,1684.1,125.3,4.7,131.9,3.3,36.58,4.652,4.025,0.035,180000,45,232.5,0,0,0,0,17661,0,0,1,12.2,145.1,556445,17.7,0.415,274.1,3,0,0,1,1,0,1,1,0,1,1,0,1,0,0,4573,4573,0,1,0,0,99.2
20,0,20,17.2,0,17.2,34.5,0,34.5,89.9,18,98.4,6.2,33.043,17.36,4.047,2.053,292433,1211,2.2,0,0,0,0,173.8,1,0,0,0,2.1,9024,0,0.329,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,4932,4932,1,1,1,1,96.3
15,0,15,6.1,0,6.1,6.1,0,6.1,34.6,6.2,51.2,2.2,27.671,10.337,2.867,0.956,31625,77,0.3,0,0,0,0,172,1,0,1,0,0.7,2970,0,0.616,2.3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6209,6209,1,1,1,1,93.8
50,50,0,36.2,36.2,0,36.2,36.2,0,77,8.6,160.3,2,38.483,10.532,3.799,1.082,151717,11,5.9,0,0,0,0,905,1,0,1,18.9,12.6,44687,2.4,1.548,11.5,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3231,3231,1,1,1,1,98.6
2400,0,2400,1469.8,0,1469.8,1399.2,0,1399.2,76,6.6,165,1.8,35.93,6.773,3.473,0.03,77087,10,237.2,0,0,0,0,18194,1,0,1,0,180.6,788455,0,0.707,570,8,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3292,3231,0,1,0,0,99
40,0,40,26.2,0,26.2,26.2,0,26.2,51.4,8.2,74.9,5.3,26.143,11.776,3.065,1.051,23258,72,1.8,0,0,0,0,149,0,1,1,0,10.2,44519,0,2.13,18.1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,6247,6247,0,1,1,1,96.2
25,0,25,24.9,0,24.9,24.9,0,24.9,93.3,12.3,111,3.9,41.045,11.734,4.402,1.333,78442,96,5.3,0,0,0,0,1382,1,0,1,0,2.7,11632,0,0.588,9.7,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,560,540,1,1,1,1,97.6
30,0,30,29.9,0,29.9,29.9,0,29.9,54.4,7.6,55.6,5.4,34.498,10.628,3.905,1.615,42000,70,2.1,0,0,0,0,652,0,0,1,0,4.2,18176,0,0.769,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,5570,5570,1,1,1,1,95.6
170,0,170,146.9,0,146.9,146.9,0,146.9,129.8,11.2,199.8,6.5,48.836,13.217,5.806,1.344,214423,221,27.7,0,0,0,0,4000,0,1,1,0,18.4,80193,0,0.685,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,7762,7762,1,1,1,1,96.8
45,0,45,41.6,0,41.6,41.6,0,41.6,67.1,5.9,88.9,3,32.038,9.421,3.34,0.771,72792,7,3.9,0,0,0,0,334.2,0,1,0,0,6.2,26989,0,0.815,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6071,6071,1,1,1,1,97.3
45,0,45,38,0,38,36.1,0,36.1,77.4,9.5,82.1,3.1,50.103,13.248,5.151,1.379,53500,84,3.4,0,0,0,0,432,0,1,1,0,7.9,34371,0,1.196,210,2,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4627,4448,1,1,1,1,96.7
60,0,60,52.7,52.7,0,52.7,52.7,0,38.4,9.7,44.3,5.9,28.861,11.612,2.618,1.044,418827,227,4.2,0,0,0,0,873,0,1,0,0,8.7,37896,0,0.903,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4840,4840,1,1,1,1,92.1
100,0,100,53.9,0,53.9,53.9,0,53.9,84.1,12.5,125.7,5.4,41.202,12.408,4.243,1.288,23024,36,6.3,0,0,0,0,1841,1,0,1,0,7.1,30881,0,0.72,16.9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,10606,10606,1,1,1,1,95.1
25000,0,25000,22161.4,0,22161.4,20986.1,0,20986.1,123.6,5.3,159.4,1.3,47.444,7.737,4.801,0.039,108702,45,5287.7,8.7,10.9,57.8,1462.4,84184,1,0,0,5.1,776.3,3215937,39.9,0.192,1927,18,0,0,1,0,1,1,1,0,0,1,1,1,0,0,7676,7816,0,1,0,0,99.5
50,0,50,28.7,0,28.7,28.7,0,28.7,61.6,7.1,110.5,2.6,27.307,11.18,2.824,1.026,29000,0,2.3,0,0,0,0,219,0,1,1,0,8.9,38934,0,1.702,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4535,4535,1,1,1,1,98.3
200,0,200,108.1,0,108.1,108.1,0,108.1,68.3,5.1,125.5,0.4,30.091,11.796,3.605,0.78,115989,3,10.5,0,0,0,0,4337,1,0,1,0,22.1,96572,0,1.121,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3997,3997,1,1,1,1,99.2
20,0,20,9.8,0,9.8,9.8,0,9.8,86.5,5.5,157.2,0.6,38.95,17.908,5.26,2.817,148583,2,1.3,0,0,0,0,210,1,0,1,0,5.4,23728,0,3.046,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3125,2339,1,0,1,1,99.5
23,0,23,9,9,0,9,9,0,107.3,14,142.7,5.1,31.442,15.556,3.051,1.395,20417,1104,1.3,0,0,0,0,0,0,1,1,0,1.2,5091,0,0.708,13.3,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,6970,6970,1,1,1,1,96.6
60,0,60,44.5,0,44.5,44.5,0,44.5,54.9,8.5,114,6.2,28.09,11.45,2.621,0.879,713590,279,5.1,0,0,0,0,1755,0,1,1,0,6,26259,0,0.741,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,611,548,1,1,1,1,94.8
53000,0,53000,37959.6,0,37959.6,37849.4,0,37849.4,68.1,7,103.1,2.6,41.067,11.344,3.16,0.901,131309,413,3924.1,76.1,0,185.2,0,255928,0,1,1,0,814.5,3556672,0,0.118,2169.5,20,0,0,1,0,1,0,1,0,0,1,0,0,0,1,4841,4809,0,1,0,0,97.8
