시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),방류수 소독방법,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도,구군,시설명,소재지,처리방법,적용신기술,중심처리시설,운영주체,명칭,지역구분,세부단위 구역,지류,수계,준공일_day,가동개시일_day
8000,0,0,8000,5034.6,0,0.0,5034.6,5007.7,0,0.0,5007.7,151.2,2.5,133.6,7.0,159.5,2.2,48.382,5.481,4.944,0.32899999999999996,158973,8,98.3,748.3,25.3,0.0,0.0,0.0,25751.0,자외선 ,Ⅰb,0.0,393.8,1719531.0,0.0,0.431,494.0,11,0,전라남도,강진군,강진,전라남도 강진군 초지길 109-62   ,SBR,0,0,민간(대행),섬진강서남해,500톤 이상(Ⅳ지역),남해서부,탐진강,섬진강,6623,6515
600,0,0,600,316.3,0,0.0,316.3,316.3,0,0.0,316.3,74.5,6.5,48.0,5.9,145.1,6.7,30.724,10.263,4.843999999999999,1.3459999999999999,19049,17,91.3,21.5,0.0,0.0,0.0,0.0,18117.0,염소 자외선 오존 기타,Ⅰb,0.0,83.8,366084.0,0.0,1.453,46.3,6,0,전라남도,강진군,성전,전라남도 강진군 성전면 성전리 315-1 ,KSMBR,0,0,민간(대행),탐진강,500톤 이상(Ⅳ지역),남해서부,금강천,섬진강,1280,1225
550,0,0,550,489.9,0,0.0,489.9,489.9,0,0.0,489.9,71.0,7.7,47.2,6.8,141.4,5.7,27.229,9.371,5.162000000000001,1.2790000000000001,23009,16,89.2,31.0,0.0,0.0,0.0,0.0,10437.0,자외선 ,Ⅰb,0.0,53.5,233703.0,0.0,0.599,30.8,0,0,전라남도,강진군,마량,전라남도 강진군 마량면 마량리 537 ,SBR,연속회분식 sbr 공법,0,민간(대행),섬진강서남해,500톤 이상(Ⅳ지역),남해서부,마량천,섬진강,4714,3845
400,0,0,400,238.1,0,0.0,238.1,237.9,0,0.0,237.9,75.3,5.2,109.0,12.4,90.8,4.8,60.43,13.681,5.529,1.087,14504,17,93.1,16.7,0.0,0.0,0.0,0.0,11720.0,염소 자외선 오존 기타,Ⅰb,0.0,32.0,139611.0,0.0,0.737,29.4,0,0,전라남도,강진군,병영,전라남도 강진군 병영면 삼인리 산 38번지 일원 ,JASSFR,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,병영천,섬진강,1889,1807
220,0,0,220,174.0,0,0.0,174.0,174.0,0,0.0,174.0,141.0,4.2,100.2,9.0,161.2,4.9,39.787,9.157,6.272,0.7240000000000001,131423,68,97.0,23.8,0.0,0.0,0.0,0.0,7418.0,염소 자외선 오존 기타,Ⅰb,0.0,16.6,72556.0,0.0,0.523,16.1,0,0,전라남도,강진군,영동,전라남도 강진군 칠량면 영복리 574 ,FNR,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,강진만,섬진강,857,843
140,0,0,140,83.8,0,0.0,83.8,83.8,0,0.0,83.8,19.6,3.2,24.1,5.2,36.3,4.0,26.013,9.798,3.076,0.9,12219,12,83.7,1.4,0.0,0.0,0.0,0.0,477.0,염소 자외선 오존 기타,Ⅰb,0.0,4.9,21311.0,0.0,0.319,10.2,0,0,전라남도,강진군,노해,신전면 용월리 2159-6 ,BRC,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,강진만,섬진강,5318,5318
120,0,0,120,79.6,0,0.0,79.6,79.6,0,0.0,79.6,46.3,5.3,57.0,9.1,56.7,5.0,30.816,7.013999999999999,3.5210000000000004,0.915,21215,23,88.6,3.3,0.0,0.0,0.0,0.0,4895.0,염소 자외선 오존 기타,Ⅰb,0.0,12.3,53573.0,0.0,0.845,8.8,0,0,전라남도,강진군,옴천,옴천면 봉림리 187-6 ,ICEAS,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,옴천천,섬진강,5857,4557
110,0,0,110,84.5,0,0.0,84.5,84.5,0,0.0,84.5,46.5,5.1,48.4,8.4,30.8,3.9,40.719,13.71,4.499,1.185,20377,20,89.0,3.5,0.0,0.0,0.0,0.0,2417.0,염소 자외선 오존 기타,Ⅰb,0.0,10.1,44223.0,0.0,0.657,8.0,0,0,전라남도,강진군,만덕,전라남도 강진군 도암면 만덕리 1058-6번지 ,JASSFR,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,강진만,섬진강,1758,1682
110,0,0,110,74.7,0,0.0,74.7,74.7,0,0.0,74.7,85.7,3.3,71.7,6.6,161.5,4.2,21.023000000000003,5.6160000000000005,2.833,0.73,19877,58,96.1,6.2,0.0,0.0,0.0,0.0,2536.0,염소 자외선 오존 기타,Ⅰb,0.0,11.1,48604.0,0.0,0.8170000000000001,8.0,0,0,전라남도,강진군,항촌,도암면 항촌리 691-2 ,HANT,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,도암천,섬진강,4318,4210
100,0,0,100,63.4,0,0.0,63.4,63.4,0,0.0,63.4,112.8,3.9,117.3,7.8,138.9,4.6,43.158,7.805,5.624,0.7759999999999999,167625,20,96.5,6.9,0.0,0.0,0.0,0.0,7418.0,염소 자외선 오존 기타,Ⅰb,0.0,9.8,42584.0,0.0,0.8440000000000001,7.3,0,0,전라남도,강진군,군동 평리,전라남도 강진군 군동면 석교리 6-21 ,FNR,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,탐진강,섬진강,857,843
100,0,0,100,70.1,0,0.0,70.1,70.1,0,0.0,70.1,45.7,4.6,44.9,7.5,35.3,4.3,39.82,9.737,3.951,1.028,19492,22,89.9,2.9,0.0,0.0,0.0,0.0,1751.0,염소 자외선 오존 기타,Ⅰb,0.0,6.4,28083.0,0.0,0.503,7.3,0,0,전라남도,강진군,평리,작천면 평리 236 ,KSMBR,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,학동천,섬진강,4324,4210
100,0,0,100,70.7,0,0.0,70.7,70.7,0,0.0,70.7,22.8,3.6,27.1,6.3,24.7,3.6,27.675,8.517999999999999,3.532,0.877,8579,17,84.2,1.4,0.0,0.0,0.0,0.0,473.0,염소 자외선 오존 기타,Ⅰb,0.0,7.7,33686.0,0.0,0.598,7.3,0,0,전라남도,강진군,풍동,군동면 풍동리 669-3 ,유동상담체,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,군동천,섬진강,6555,6555
75,0,0,75,56.6,0,0.0,56.6,56.6,0,0.0,56.6,83.9,4.3,80.3,10.3,96.1,5.5,36.116,5.497999999999999,4.918,1.0,12374,9,94.9,4.5,0.0,0.0,0.0,0.0,1554.0,염소 자외선 오존 기타,Ⅰb,0.0,6.9,29923.0,0.0,0.664,5.5,0,0,전라남도,강진군,대월,강진군 성전면 송월리 939-17 ,FNR,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,금강천,섬진강,2809,2576
70,0,0,70,55.1,0,0.0,55.1,55.1,0,0.0,55.1,55.0,6.4,52.7,9.7,70.3,7.0,40.793,9.244,4.6,0.9129999999999999,14726,21,88.4,2.7,0.0,0.0,0.0,0.0,1473.0,염소 자외선 오존 기타,Ⅰb,0.0,6.5,28372.0,0.0,0.6459999999999999,5.1,0,0,전라남도,강진군,사초,신전면 사초리 824 ,APB-SBR,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,강진만,섬진강,4006,3872
60,0,0,60,60.0,0,0.0,60.0,60.0,0,0.0,60.0,84.1,4.9,55.6,8.1,42.2,4.4,50.816,10.693,6.251,0.83,8508,9,94.2,4.8,0.0,0.0,0.0,0.0,275.0,염소 자외선 오존 기타,Ⅰb,0.0,5.2,22906.0,0.0,0.479,4.4,0,0,전라남도,강진군,내동,군동면 금강리 864-7 ,BRC,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,군동천,섬진강,6946,6946
60,0,0,60,40.1,0,0.0,40.1,40.1,0,0.0,40.1,45.3,4.8,55.5,8.9,34.8,4.2,32.766999999999996,11.752,3.47,0.946,23144,17,89.4,1.6,0.0,0.0,0.0,0.0,339.0,염소 자외선 오존 기타,Ⅰb,0.0,1.6,6909.0,0.0,0.21600000000000003,4.4,0,0,전라남도,강진군,수동,대구면 수동리 857-1 ,HUB-N,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,강진만,섬진강,4549,4462
60,0,0,60,60.0,0,0.0,60.0,60.0,0,0.0,60.0,55.1,5.2,82.4,9.7,50.0,3.6,34.478,11.565,4.05,0.8290000000000001,7271,9,90.6,3.0,0.0,0.0,0.0,0.0,554.0,염소 자외선 오존 기타,Ⅰb,0.0,1.2,5100.0,0.0,0.107,4.4,0,0,전라남도,강진군,화방,군동면 화산리 267-1 ,자연친화형 무동력 하수처리,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,군동천,섬진강,5346,5346
50,0,0,50,33.9,0,0.0,33.9,33.9,0,0.0,33.9,17.3,3.4,24.1,6.1,40.1,4.1,20.77,8.279,3.594,0.821,13446,11,80.3,0.5,0.0,0.0,0.0,0.0,351.0,염소 자외선 오존 기타,Ⅰb,0.0,3.2,14028.0,0.0,0.519,3.6,0,0,전라남도,강진군,동동,군동면 라천리 1287-8 ,HBR-II,0,0,민간(대행),탐진강,500톤 미만 50톤 이상,남해서부,탐진강,섬진강,6240,6209
50,0,0,50,50.0,0,0.0,50.0,50.0,0,0.0,50.0,76.9,4.0,49.7,7.5,40.3,3.9,35.811,9.057,3.313,1.067,14933,10,94.8,3.6,0.0,0.0,0.0,0.0,331.0,염소 자외선 오존 기타,Ⅰb,0.0,1.9,8477.0,0.0,0.213,3.6,0,0,전라남도,강진군,하분,마량면 상흥리 435-31 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,500톤 미만 50톤 이상,남해서부,상흥천,섬진강,6946,6946
45,0,0,45,36.0,0,0.0,36.0,36.0,0,0.0,36.0,44.3,4.3,52.5,8.2,76.4,6.8,31.958000000000002,7.9510000000000005,3.6010000000000004,0.753,30333,16,90.3,1.4,0.0,0.0,0.0,0.0,1441.0,염소 자외선 오존 기타,Ⅰb,0.0,9.8,42885.0,0.0,1.496,3.3,0,0,전라남도,강진군,구로,전라남도 강진군 칠량면 송로리 706-3번지(전화번호: 061-430-3793) ,FNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,1674,1616
45,0,0,45,32.6,0,0.0,32.6,32.6,0,0.0,32.6,38.2,3.8,44.2,6.9,41.3,3.9,34.989000000000004,11.79,4.659,1.327,11517,11,90.1,1.1,0.0,0.0,0.0,0.0,730.0,염소 자외선 오존 기타,Ⅰb,0.0,1.3,5812.0,0.0,0.22399999999999998,2.9,0,0,전라남도,강진군,백사,대구면 수동리 907-4 ,A2EBC,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,대구천,섬진강,5293,5279
40,0,0,40,27.5,0,0.0,27.5,27.5,0,0.0,27.5,46.8,4.8,42.4,7.3,23.0,2.7,23.668000000000003,7.042999999999999,3.01,0.648,28125,34,89.7,1.2,0.0,0.0,0.0,0.0,361.0,염소 자외선 오존 기타,Ⅰb,0.0,4.1,17976.0,0.0,0.8190000000000001,2.9,0,0,전라남도,강진군,논정,신전면 벌정리 1116-10 ,KHBNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,6970,6970
40,0,0,40,27.4,0,0.0,27.4,27.4,0,0.0,27.4,44.4,5.3,55.0,10.2,46.1,5.0,38.118,9.67,4.444,1.101,24723,31,88.1,1.1,0.0,0.0,0.0,0.0,1179.0,염소 자외선 오존 기타,Ⅰb,0.0,8.0,34753.0,0.0,1.595,2.9,0,0,전라남도,강진군,덕남,강진읍 덕남리 395 ,FNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,3978,3872
40,0,0,40,40.0,0,0.0,40.0,40.0,0,0.0,40.0,45.5,5.8,32.8,8.6,57.6,4.2,43.994,12.155,5.897,1.36,24667,29,87.3,1.6,0.0,0.0,0.0,0.0,393.0,염소 자외선 오존 기타,Ⅰb,0.0,1.2,5121.0,0.0,0.161,2.9,0,0,전라남도,강진군,동백,칠량면 동백리 337-3 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,8002,8002
40,0,0,40,40.0,0,0.0,40.0,40.0,0,0.0,40.0,41.3,4.0,52.4,8.1,42.6,4.5,45.791000000000004,10.019,5.792000000000001,1.1909999999999998,16083,11,90.3,1.5,0.0,0.0,0.0,0.0,200.0,염소 자외선 오존 기타,Ⅰb,0.0,2.1,9359.0,0.0,0.294,2.9,0,0,전라남도,강진군,백양,병영면 삭양리 635-2 ,BRC,0,0,민간(대행),탐진강,50톤 미만,남해서부,병영천,섬진강,9100,9100
40,0,0,40,40.0,0,0.0,40.0,40.0,0,0.0,40.0,46.8,4.5,34.6,6.7,59.0,4.1,49.248999999999995,12.231,8.316,1.4669999999999999,7383,21,90.4,1.7,0.0,0.0,0.0,0.0,308.0,염소 자외선 오존 기타,Ⅰb,0.0,3.7,16255.0,0.0,0.51,2.9,0,0,전라남도,강진군,율변,칠량면 단월리 668 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,명주천,섬진강,8002,8002
40,0,0,40,23.2,0,0.0,23.2,23.2,0,0.0,23.2,130.1,6.3,123.6,15.7,42.7,3.7,57.407,13.612,4.779,1.203,31250,35,95.2,2.9,0.0,0.0,0.0,0.0,1186.0,염소 자외선 오존 기타,Ⅰb,0.0,1.6,6950.0,0.0,0.376,2.9,0,0,전라남도,강진군,죽전,성전면 월하리 269-5 ,ABR,0,0,민간(대행),탐진강,50톤 미만,남해서부,금강천,섬진강,4352,4168
40,0,0,40,22.9,0,0.0,22.9,22.9,0,0.0,22.9,46.6,4.2,33.9,6.8,58.1,3.3,50.037,12.277999999999999,6.496,1.4809999999999999,7517,17,91.0,1.0,0.0,0.0,0.0,0.0,393.0,염소 자외선 오존 기타,Ⅰb,0.0,0.8,3448.0,0.0,0.18899999999999997,2.9,0,0,전라남도,강진군,중산,군동면 장산리 556-7 ,토양식오수정화법,0,0,민간(대행),탐진강,50톤 미만,남해서부,탐진강,섬진강,7307,7307
40,0,0,40,40.0,0,0.0,40.0,40.0,0,0.0,40.0,39.1,4.3,33.6,6.7,64.6,3.7,59.827,11.719000000000001,8.586,1.54,20167,22,89.0,1.4,0.0,0.0,0.0,0.0,443.0,염소 자외선 오존 기타,Ⅰb,0.0,0.2,999.0,0.0,0.031,2.9,0,0,전라남도,강진군,처인,성전면 월평리 394-1 ,유동상담체,0,0,민간(대행),탐진강,50톤 미만,남해서부,월산천,섬진강,6129,6129
40,0,0,40,22.8,0,0.0,22.8,22.8,0,0.0,22.8,45.1,4.3,52.3,8.3,55.1,5.5,43.06,10.804,5.3389999999999995,1.3259999999999998,17083,17,90.5,0.9,0.0,0.0,0.0,0.0,460.0,염소 자외선 오존 기타,Ⅰb,0.0,4.0,17363.0,0.0,0.955,2.9,0,0,전라남도,강진군,하고,병영면 하고리 6-16 ,A2EBC,0,0,민간(대행),탐진강,50톤 미만,남해서부,병영천,섬진강,5214,5214
30,0,0,30,30.0,0,0.0,30.0,30.0,0,0.0,30.0,45.5,4.2,32.5,6.6,54.8,3.8,48.525,10.214,7.624,1.22,26500,22,90.8,1.2,0.0,0.0,0.0,0.0,393.0,염소 자외선 오존 기타,Ⅰb,0.0,1.3,5536.0,0.0,0.23199999999999998,2.2,0,0,전라남도,강진군,미산,대구면 사당리 569-3 ,BRC,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,대구천,섬진강,6946,6946
30,0,0,30,19.9,0,0.0,19.9,19.9,0,0.0,19.9,55.2,6.8,41.0,8.7,37.6,4.1,45.16,12.934000000000001,6.763999999999999,1.3969999999999998,13083,13,87.7,1.0,0.0,0.0,0.0,0.0,329.0,염소 자외선 오존 기타,Ⅰb,0.0,5.0,21815.0,0.0,1.3730000000000002,2.2,0,0,전라남도,강진군,안풍,군동면 금강리 871-9 ,A2EBC,0,0,민간(대행),탐진강,50톤 미만,남해서부,군동천,섬진강,4637,4462
30,0,0,30,18.3,0,0.0,18.3,18.3,0,0.0,18.3,63.6,4.4,62.2,9.9,61.3,4.5,54.736000000000004,12.752,5.329,1.2329999999999999,13417,14,93.1,1.1,0.0,0.0,0.0,0.0,992.0,염소 자외선 오존 기타,Ⅰb,0.0,7.8,34021.0,0.0,2.335,2.2,0,0,전라남도,강진군,영풍,성전면 영풍리 555-1 ,FNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,금강천,섬진강,3920,3872
30,0,0,30,18.0,0,0.0,18.0,18.0,0,0.0,18.0,39.1,4.5,52.6,8.8,39.1,3.3,41.815,9.981,5.394,0.889,4542,11,88.5,0.6,0.0,0.0,0.0,0.0,324.0,염소 자외선 오존 기타,Ⅰb,0.0,1.8,7668.0,0.0,0.536,2.2,0,0,전라남도,강진군,한림,칠량면 영복리 230-1 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,6582,6582
28,0,0,28,15.3,0,0.0,15.3,15.3,0,0.0,15.3,42.6,4.2,48.0,7.6,36.5,3.9,21.688000000000002,6.72,3.24,0.982,15833,13,90.1,0.6,0.0,0.0,0.0,0.0,410.3,염소 자외선 오존 기타,Ⅰb,0.0,2.9,12761.0,0.0,1.0490000000000002,2.0,0,0,전라남도,강진군,교동,작천면 평기리 306-11 ,혐기 호기 접촉순환공법,0,0,민간(대행),탐진강,50톤 미만,남해서부,금강천,섬진강,6098,6098
25,0,0,25,15.1,0,0.0,15.1,15.1,0,0.0,15.1,47.5,4.8,35.8,7.1,59.9,5.4,46.081,11.616,7.644,1.062,27750,30,89.9,0.6,0.0,0.0,0.0,0.0,1027.0,염소 자외선 오존 기타,Ⅰb,0.0,3.9,17092.0,0.0,1.422,1.8,0,0,전라남도,강진군,용산,도암면 용흥리 808-12 ,HBR-II,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,도암천,섬진강,3978,3872
25,0,0,25,15.4,0,0.0,15.4,15.4,0,0.0,15.4,60.9,4.3,62.5,8.8,61.8,5.0,33.345,12.675999999999998,4.539,1.306,16667,15,92.9,0.9,0.0,0.0,0.0,0.0,623.0,염소 자외선 오존 기타,Ⅰb,0.0,6.3,27511.0,0.0,2.244,1.8,0,0,전라남도,강진군,월남,전남 강진군 강진읍 서산리  737번지,FNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진천,섬진강,2229,2215
20,0,0,20,13.7,0,0.0,13.7,13.7,0,0.0,13.7,44.3,4.5,68.3,9.6,59.3,5.4,45.658,11.960999999999999,4.601,1.194,6133,7,89.8,0.5,0.0,0.0,0.0,0.0,339.0,염소 자외선 오존 기타,Ⅰb,0.0,1.3,5741.0,0.0,0.526,1.4,0,0,전라남도,강진군,남호,대구면 구수리 1305 ,APB-SBR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,4569,4462
20,0,0,20,13.4,0,0.0,13.4,13.4,0,0.0,13.4,42.5,4.0,50.7,8.1,43.6,3.7,44.868,10.352,5.055,1.0659999999999998,6315,10,90.6,0.5,0.0,0.0,0.0,0.0,280.0,염소 자외선 오존 기타,Ⅰb,0.0,5.8,25314.0,0.0,2.363,1.4,0,0,전라남도,강진군,덕천,군동면 덕천리 657-2 ,FNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,탐진강,섬진강,8369,8369
20,0,0,20,13.1,0,0.0,13.1,13.1,0,0.0,13.1,69.5,7.0,71.6,11.6,54.0,6.1,47.44,11.985999999999999,7.91,1.156,18500,12,89.9,0.8,0.0,0.0,0.0,0.0,329.0,염소 자외선 오존 기타,Ⅰb,0.0,2.2,9823.0,0.0,0.9440000000000001,1.4,0,0,전라남도,강진군,산동,마량면 영동리 616-4 ,HUB-N,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,마량천,섬진강,4549,4462
20,0,0,20,20.0,0,0.0,20.0,20.0,0,0.0,20.0,33.3,3.7,47.8,8.1,43.5,5.0,59.238,12.568,4.831,1.229,11333,8,88.9,0.6,0.0,0.0,0.0,0.0,479.0,염소 자외선 오존 기타,Ⅰb,0.0,0.3,1392.0,0.0,0.087,1.4,0,0,전라남도,강진군,연동,마량면 원포리 505-14 ,KHBNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,마량천,섬진강,5624,5624
20,0,0,20,20.0,0,0.0,20.0,20.0,0,0.0,20.0,37.1,4.2,47.9,8.0,33.3,3.0,42.901,10.324000000000002,5.653,0.762,6208,9,88.7,0.7,0.0,0.0,0.0,0.0,100.0,염소 자외선 오존 기타,Ⅰb,0.0,0.0,0.0,0.0,0.0,1.4,0,0,전라남도,강진군,영춘,마량면 마량리 385-1 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,마량천,섬진강,8676,8706
20,0,0,20,20.0,0,0.0,20.0,20.0,0,0.0,20.0,39.0,3.1,47.9,8.3,63.8,5.7,42.732,9.112,5.252999999999999,1.375,8142,12,92.1,0.7,0.0,0.0,0.0,0.0,260.0,염소 자외선 오존 기타,Ⅰb,0.0,0.4,1617.0,0.0,0.10099999999999999,1.4,0,0,전라남도,강진군,원포,마량면 원포리 505-10 ,KHBNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,마량천,섬진강,5624,5624
20,0,0,20,12.2,0,0.0,12.2,12.2,0,0.0,12.2,35.8,4.3,64.2,9.8,33.6,4.6,45.386,12.375,5.672000000000001,1.514,11867,14,88.0,0.4,0.0,0.0,0.0,0.0,274.0,염소 자외선 오존 기타,Ⅰb,0.0,2.6,11408.0,0.0,1.178,1.4,0,0,전라남도,강진군,중고,병영면 중고리 580-11 ,A2EBC,0,0,민간(대행),탐진강,50톤 미만,남해서부,병영천,섬진강,7670,7670
20,0,0,20,10.9,0,0.0,10.9,10.9,0,0.0,10.9,39.7,4.0,48.5,8.1,35.1,3.1,42.876999999999995,9.797,4.29,0.77,5417,7,89.9,0.4,0.0,0.0,0.0,0.0,400.0,염소 자외선 오존 기타,Ⅰb,0.0,2.1,9369.0,0.0,1.077,1.4,0,0,전라남도,강진군,현천,칠량면 동백리 146-1 ,토양식오수정화법,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,강진만,섬진강,9131,9131
15,0,0,15,7.5,0,0.0,7.5,7.5,0,0.0,7.5,27.9,3.4,31.5,5.8,26.3,3.4,23.545,6.496,3.603,0.828,21000,23,87.8,0.2,0.0,0.0,0.0,0.0,167.2,염소 자외선 오존 기타,Ⅰb,0.0,1.3,5585.0,0.0,0.935,1.1,0,0,전라남도,강진군,계원,옴천면 영산리 산 47-5 ,KHBNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,옴천천,섬진강,6157,4439
15,0,0,15,8.4,0,0.0,8.4,8.4,0,0.0,8.4,32.0,3.6,32.1,6.6,26.8,3.2,23.208000000000002,10.988,4.051,1.656,16583,14,88.8,0.2,0.0,0.0,0.0,0.0,329.0,염소 자외선 오존 기타,Ⅰb,0.0,1.5,6716.0,0.0,1.003,1.1,0,0,전라남도,강진군,당산,성전면 명산리 231-6 ,FNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,금강천,섬진강,4566,4462
15,0,0,15,8.6,0,0.0,8.6,8.6,0,0.0,8.6,40.5,4.1,50.6,8.4,38.0,2.9,45.226000000000006,9.357000000000001,5.246,0.7859999999999999,7600,13,89.9,0.3,0.0,0.0,0.0,0.0,244.0,염소 자외선 오존 기타,Ⅰb,0.0,1.0,4441.0,0.0,0.6459999999999999,1.1,0,0,전라남도,강진군,당전,대구면 사당리 13-2 ,A2EBC,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,대구천,섬진강,5293,5279
15,0,0,15,9.5,0,0.0,9.5,9.5,0,0.0,9.5,34.7,3.3,27.5,5.4,38.8,4.0,20.095,6.9639999999999995,2.9210000000000003,0.706,3967,5,90.5,0.3,0.0,0.0,0.0,0.0,329.0,염소 자외선 오존 기타,Ⅰb,0.0,1.1,4777.0,0.0,0.629,1.1,0,0,전라남도,강진군,부흥,작천면 야흥리 572-5 ,FNR,0,0,민간(대행),섬진강서남해,50톤 미만,남해서부,금강천,섬진강,4642,4462
10,0,0,10,6.0,0,0.0,6.0,6.0,0,0.0,6.0,74.0,4.0,68.7,9.7,59.3,5.9,26.881,6.316,4.032,0.97,18500,20,94.6,0.4,0.0,0.0,0.0,0.0,167.2,염소 자외선 오존 기타,Ⅰb,0.0,0.2,832.0,0.0,0.174,0.7,0,0,전라남도,강진군,사동,옴천면 기좌리 569-1 ,KHBNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,옴천천,섬진강,6157,4439
10,0,0,10,6.4,0,0.0,6.4,6.4,0,0.0,6.4,91.7,4.5,95.1,12.7,48.0,5.4,26.144000000000002,7.287999999999999,3.767,1.0759999999999998,16500,25,95.1,0.6,0.0,0.0,0.0,0.0,167.2,염소 자외선 오존 기타,Ⅰb,0.0,0.9,3737.0,0.0,0.732,0.7,0,0,전라남도,강진군,영복,옴천면 영산리 140-2 ,KHBNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,옴천천,섬진강,6157,4439
10,0,0,10,5.6,0,0.0,5.6,5.6,0,0.0,5.6,58.3,6.3,67.8,11.0,94.5,5.6,42.173,6.985,4.494,0.903,12500,18,89.2,0.3,0.0,0.0,0.0,0.0,167.2,염소 자외선 오존 기타,Ⅰb,0.0,0.4,1734.0,0.0,0.391,0.7,0,0,전라남도,강진군,황곡,옴천면 황막리 872 ,KHBNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,황곡천,섬진강,6157,4439
5,0,0,5,3.0,0,0.0,3.0,3.0,0,0.0,3.0,100.6,4.8,89.8,13.0,64.0,5.7,24.175,5.255,2.865,0.797,26250,22,95.2,0.3,0.0,0.0,0.0,0.0,167.2,염소 오존 기타,Ⅰb,0.0,1.3,5505.0,0.0,2.283,0.3,0,0,전라남도,강진군,대곡,옴천면 정정리 555-2 ,KHBNR,0,0,민간(대행),탐진강,50톤 미만,남해서부,옴천천,섬진강,6157,4439
9000,0,0,9000,9513.1,0,0.0,9513.1,8672.2,0,0.0,8672.2,106.7,4.1,72.9,7.0,308.2,2.4,32.546,4.774,4.186,0.18,172440,46,96.2,976.5,23.5,0.0,0.0,0.0,20050.0,자외선 ,Ⅰb,0.0,363.9,1589033.0,0.0,0.23,0.0,0,0,전라남도,해남군,해남,전라남도 해남군 남각길 53   ,KIDEA,0,0,자체,섬진강서남해,500톤 이상(Ⅳ지역),남해서부,남송천,섬진강,6403,6495
550,0,0,550,428.9,0,0.0,428.9,422.0,0,0.0,422.0,120.0,4.6,97.5,7.5,147.1,5.0,31.346,11.932,5.403,0.5720000000000001,115396,97,96.2,49.5,0.0,0.0,0.0,0.0,7436.0,자외선 ,Ⅰb,0.0,30.8,134307.0,0.0,0.4,651.0,7,0,전라남도,해남군,황산,전라남도 해남군 황산면 호동리 1042-3 ,선회와류식 SBR,-,0,민간(대행),섬진강서남해,500톤 이상(Ⅳ지역),남해서부,호동천,섬진강,4414,4382
